,,,,,,,28/07/2026,RELATÓRIO BAHIA ATUALIZADO,,,,28/07/2026,,EM VERDE DATA REPROGRAMADA,,28/07/2026,,,,,,,,
,,,EM VERMELHO CÓD. DA CARTELA NÃO LOCALIZADO,,,,28/07/2026 10:10:01,,,,DÚVIDA CLICA AQUI,https://encurtador.com.br/2bDAO,,SEMPRE VERIFICAR O FILTRO PRAZO,,,,,,,,,,
Coluna 1,cartela,CLIENTE,CÓD. FILIAL,PEDIDO,CÓD. CLIENTE,CÓD. MARFIM,DESCRIÇÃO,TAMANHO,ORD. COMPRA,QTD. ABERTA,LOTES,código OS,DT. RECEBIMENTO,DT. ENTREGA,PRAZO,POSIÇÃO NA PRODUÇÃO,DATA SISTEMA,Coluna 2,DATA ALTERADA,cartelas,CÓDIGO ALTERADO,Column 24,códigos do sistema,conta e ordem
354,OK,DASS SEST,7,139656,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,105CM,15819910,276,134366,15818123NBR3283039,12/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1188919,NIKE,
355,OK,DASS SEST,7,139656,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,110CM,15819910,389,134366,15818122NBR3283039,12/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1188919,NIKE,
356,OK,DASS SEST,7,139656,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,110CM,15819910,413,134366,15818123NBR3283039,12/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1188919,NIKE,
357,OK,DASS SEST,7,139656,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,115CM,15819910,48,134366,15818122NBR3283039,12/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1188919,NIKE,
358,OK,DASS SEST,7,139656,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,115CM,15819910,55,134366,15818123NBR3283039,12/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1188919,NIKE,
359,OK,DASS SEST,7,139656,1324864,88451,ATAC. MR140014 6MM RECICLADO COR 5687/PET,100CM,15819910,680,134366,15818134NBR3282902,12/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1324864,NIKE,
360,OK,DASS SEST,7,139656,1324864,88451,ATAC. MR140014 6MM RECICLADO COR 5687/PET,105CM,15819910,340,134366,15818134NBR3282902,12/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1324864,NIKE,
361,OK,DASS SEST,7,139657,1200469,74007,FITA M32164 C/ GOMA POLIESTER COR 4085,10MM,15820170,80,134367,0,12/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1200469,NIKE,
362,OK,DASS SEST,7,139657,1247438,83739,FITA M32164 C/ GOMA POLIESTER COR 4662,10MM,15820170,140,134367,0,12/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1247438,NIKE,
431,OK,DASS SEST,7,139935,1353470,92963,FITA M31119 C/ GOMA POLIESTER COR 102 / COR 100 / COR 100,16MM,15849663,430,134611,0,22/06/2026,08/09/2026,42,REPROG.,07/09/26,,08/09/2026,,#N/A,1353470,FILA,
432,OK,DASS SEST,7,139935,1416908,95301,FITA M31119 C/ GOMA POLIESTER COR 6038 / COR 5508 / COR 5508,16MM,15849663,180,134611,0,22/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1416908,FILA,
433,OK,DASS SEST,7,139935,1416741,95302,FITA M31119 C/ GOMA POLIESTER COR 102 / COR 5508 / COR 5508,16MM,15849663,210,134611,0,22/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1416741,FILA,
434,OK,DASS SEST,7,139935,1353472,95487,FITA M31119 C/ GOMA POLIESTER COR 5703 / COR 114 / COR 114,16MM,15849663,690,134611,0,22/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1353472,FILA,
435,OK,DASS SEST,7,139935,1416938,95491,FITA M31119 C/ GOMA POLIESTER COR 6001 / COR 5508 / COR 5508,16MM,15849663,810,134611,0,22/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1416938,FILA,
436,OK,DASS SEST,7,139936,1423776,95488,ATAC. M60132 ALPINA COR 2000,135CM,15849681,528,134612,15845708BR314794-A,22/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1423776,FILA,
437,OK,DASS SEST,7,139936,1423776,95488,ATAC. M60132 ALPINA COR 2000,145CM,15849681,336,134612,15845708BR314794-A,22/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1423776,FILA,
551,OK,DASS SEST,7,140097,1220520,82624,FITA MR100037 C/ GOMA RECICLADO COR 100/PET,18MM,15856467,410,134786,0,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1220520,NIKE,
552,OK,DASS SEST,7,140097,1359567,92356,FITA MR100005 C/ GOMA RECICLADO COR 5481/1PET,10MM,15856467,190,134786,0,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1359567,NIKE,
553,OK,DASS SEST,7,140098,1187785,74236,FITA MR100001 C/ GOMA RECICLADO COR 4662/PET,15MM,15859818,310,134787,0,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1187785,NIKE,
815,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,110CM,15855790,186,134819,15851096NBR3283017,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
816,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,110CM,15855790,1112,134819,15851102NBR3283021,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
817,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,110CM,15855790,228,134819,15851089NBR3283044,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
818,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,110CM,15855790,216,134819,15851090NBR3283044,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
819,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,110CM,15855790,240,134819,15851091NBR3283044,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
820,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855790,650,134819,15851096NBR3283017,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
821,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855790,18,134819,15851102NBR3283021,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
822,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855790,573,134819,15851089NBR3283044,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
823,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855790,552,134819,15851090NBR3283044,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
824,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855790,570,134819,15851091NBR3283044,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
825,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855790,174,134819,15851096NBR3283017,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
826,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855790,168,134819,15851089NBR3283044,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
827,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855790,168,134819,15851090NBR3283044,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
828,OK,DASS SEST,7,140128,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855790,192,134819,15851091NBR3283044,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1304277,NIKE,
829,OK,DASS SEST,7,140128,1362000,92431,ATAC. MR110022 7MM RECICLADO COR 4662/PET / COR 4758/PET,110CM,15855790,770,134819,15851105NBR3283011,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1362000,NIKE,
830,OK,DASS SEST,7,140128,1362000,92431,ATAC. MR110022 7MM RECICLADO COR 4662/PET / COR 4758/PET,110CM,15855790,822,134819,15851106NBR3283011,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1362000,NIKE,
831,OK,DASS SEST,7,140128,1362000,92431,ATAC. MR110022 7MM RECICLADO COR 4662/PET / COR 4758/PET,110CM,15855790,794,134819,15851107NBR3283012,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1362000,NIKE,
832,OK,DASS SEST,7,140128,1362000,92431,ATAC. MR110022 7MM RECICLADO COR 4662/PET / COR 4758/PET,110CM,15855790,828,134819,15851108NBR3283012,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1362000,NIKE,
833,OK,DASS SEST,7,140128,1362000,92431,ATAC. MR110022 7MM RECICLADO COR 4662/PET / COR 4758/PET,115CM,15855790,12,134819,15851105NBR3283011,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1362000,NIKE,
834,OK,DASS SEST,7,140128,1362000,92431,ATAC. MR110022 7MM RECICLADO COR 4662/PET / COR 4758/PET,115CM,15855790,24,134819,15851106NBR3283011,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1362000,NIKE,
835,OK,DASS SEST,7,140128,1362000,92431,ATAC. MR110022 7MM RECICLADO COR 4662/PET / COR 4758/PET,115CM,15855790,12,134819,15851107NBR3283012,25/06/2026,08/09/2026,42,REPROG.,07/09/2026,,08/09/2026,,#N/A,1362000,NIKE,
